Image Address,Target Index,Target Right Ascension,Target Declination,Survey,Band,Number of Central Blobs,Main Blob Center,Main Blob Radius,Main Blob Displacement,Percent Outside Diffraction,Threshold Value,Percent of Image White,Validation,Error
FITS/RandSample-2000/index-721/WISE+(AllWISE)--w3,721,260.658057,-9.426481,WISE,w3,1,"(22, 22)",11,1.4142135623730951,0.2973621103117506,0.369140625,0.20592592592592593,,NULL
FITS/RandSample-2000/index-721/WISE+(AllWISE)--w2,721,260.658057,-9.426481,WISE,w2,1,"(22, 22)",11,1.4142135623730951,0.42322834645669294,0.353515625,0.2508641975308642,,NULL
FITS/RandSample-2000/index-721/DSS--DSS1+Blue,721,260.658057,-9.426481,DSS,DSS1+Blue,1,"(29, 30)",5,1.0,0.0,0.400390625,0.04209039548022599,,NULL
FITS/RandSample-2000/index-721/DSS--DSS1+Red,721,260.658057,-9.426481,DSS,DSS1+Red,1,"(17, 17)",5,1.4142135623730951,0.0,0.451171875,0.11346938775510204,,NULL
FITS/RandSample-2000/index-721/DSS--DSS2+Blue,721,260.658057,-9.426481,DSS,DSS2+Blue,1,"(18, 17)",4,1.0,0.0,0.400390625,0.06693877551020408,,NULL
FITS/RandSample-2000/index-721/2MASS--K,721,260.658057,-9.426481,2MASS,K,1,"(29, 28)",7,3.605551275463989,0.0,0.373046875,0.026068261220102123,,NULL
FITS/RandSample-2000/index-721/WISE+(AllWISE)--w4,721,260.658057,-9.426481,WISE,w4,0,NULL,NULL,NULL,NULL,0.501953125,0.4730864197530864,0,Image lacks central blob
FITS/RandSample-2000/index-721/DSS--DSS2+Red,721,260.658057,-9.426481,DSS,DSS2+Red,1,"(29, 30)",9,1.0,0.0,0.435546875,0.11581920903954802,,NULL
FITS/RandSample-2000/index-721/DSS--DSS2+IR,721,260.658057,-9.426481,DSS,DSS2+IR,1,"(29, 30)",11,1.0,0.04962779156327544,0.396484375,0.11779661016949153,,NULL
FITS/RandSample-2000/index-721/WISE+(AllWISE)--w1,721,260.658057,-9.426481,WISE,w1,0,NULL,NULL,NULL,NULL,0.494140625,0.32839506172839505,0,Image lacks central blob
FITS/RandSample-2000/index-721/2MASS--J,721,260.658057,-9.426481,2MASS,J,1,"(29, 28)",7,3.605551275463989,0.0,0.361328125,0.023380811609782316,,NULL
FITS/RandSample-2000/index-721/2MASS--H,721,260.658057,-9.426481,2MASS,H,1,"(30, 28)",7,3.1622776601683795,0.0,0.294921875,0.03762429454447729,,NULL
FITS/RandSample-2000/index-722/WISE+(AllWISE)--w3,722,293.221214,15.755989,WISE,w3,0,NULL,NULL,NULL,NULL,0.677734375,0.5580808080808081,0,Image lacks central blob
FITS/RandSample-2000/index-722/WISE+(AllWISE)--w2,722,293.221214,15.755989,WISE,w2,0,NULL,NULL,NULL,NULL,0.412109375,0.4131313131313131,0,Image lacks central blob
FITS/RandSample-2000/index-722/DSS--DSS1+Blue,722,293.221214,15.755989,DSS,DSS1+Blue,1,"(30, 31)",7,1.0,0.0,0.416015625,0.0635593220338983,,NULL
FITS/RandSample-2000/index-722/DSS--DSS1+Red,722,293.221214,15.755989,DSS,DSS1+Red,1,"(17, 17)",4,1.4142135623730951,0.0,0.400390625,0.08571428571428572,,NULL
FITS/RandSample-2000/index-722/DSS--DSS2+Blue,722,293.221214,15.755989,DSS,DSS2+Blue,1,"(30, 30)",5,0.0,0.0,0.373046875,0.046610169491525424,,NULL
FITS/RandSample-2000/index-722/2MASS--K,722,293.221214,15.755989,2MASS,K,1,"(29, 29)",4,2.8284271247461903,0.0,0.251953125,0.05536146197258801,,NULL
FITS/RandSample-2000/index-722/WISE+(AllWISE)--w4,722,293.221214,15.755989,WISE,w4,0,NULL,NULL,NULL,NULL,0.759765625,0.7580808080808081,0,Image lacks central blob
FITS/RandSample-2000/index-722/DSS--DSS2+Red,722,293.221214,15.755989,DSS,DSS2+Red,1,"(29, 30)",5,1.0,0.0,0.337890625,0.05,,NULL
FITS/RandSample-2000/index-722/DSS--DSS2+IR,722,293.221214,15.755989,DSS,DSS2+IR,1,"(29, 30)",4,1.0,0.0,0.314453125,0.043220338983050846,,NULL
FITS/RandSample-2000/index-722/WISE+(AllWISE)--w1,722,293.221214,15.755989,WISE,w1,0,NULL,NULL,NULL,NULL,0.431640625,0.17777777777777778,0,Image lacks central blob
FITS/RandSample-2000/index-722/2MASS--J,722,293.221214,15.755989,2MASS,J,1,"(29, 29)",4,2.8284271247461903,0.0,0.330078125,0.013437248051599033,,NULL
FITS/RandSample-2000/index-722/2MASS--H,722,293.221214,15.755989,2MASS,H,1,"(29, 29)",4,2.8284271247461903,0.0,0.291015625,0.038699274388605216,,NULL
FITS/RandSample-2000/index-723/WISE+(AllWISE)--w3,723,155.97209,-58.422802,WISE,w3,0,NULL,NULL,NULL,NULL,0.814453125,0.5606060606060606,0,Image lacks central blob
FITS/RandSample-2000/index-723/WISE+(AllWISE)--w2,723,155.97209,-58.422802,WISE,w2,0,NULL,NULL,NULL,NULL,0.466796875,0.2292929292929293,0,Image lacks central blob
FITS/RandSample-2000/index-723/2MASS--K,723,155.97209,-58.422802,2MASS,K,0,NULL,NULL,NULL,NULL,0.365234375,0.04971781779091642,0,Image lacks central blob
FITS/RandSample-2000/index-723/WISE+(AllWISE)--w4,723,155.97209,-58.422802,WISE,w4,0,NULL,NULL,NULL,NULL,0.794921875,0.6348484848484849,0,Image lacks central blob
FITS/RandSample-2000/index-723/DSS--DSS2+Red,723,155.97209,-58.422802,DSS,DSS2+Red,1,"(30, 30)",4,0.0,0.0,0.322265625,0.020903954802259886,,NULL
FITS/RandSample-2000/index-723/DSS--DSS2+IR,723,155.97209,-58.422802,DSS,DSS2+IR,1,"(29, 30)",4,1.0,0.0,0.318359375,0.0327683615819209,,NULL
FITS/RandSample-2000/index-723/WISE+(AllWISE)--w1,723,155.97209,-58.422802,WISE,w1,0,NULL,NULL,NULL,NULL,0.408203125,0.2409090909090909,0,Image lacks central blob
FITS/RandSample-2000/index-723/2MASS--J,723,155.97209,-58.422802,2MASS,J,1,"(29, 29)",4,2.8284271247461903,0.0,0.279296875,0.06288632088148348,,NULL
FITS/RandSample-2000/index-723/2MASS--H,723,155.97209,-58.422802,2MASS,H,1,"(29, 29)",4,2.8284271247461903,0.0,0.333984375,0.07686105885514646,,NULL
FITS/RandSample-2000/index-724/WISE+(AllWISE)--w3,724,127.431777,-48.026291,WISE,w3,0,NULL,NULL,NULL,NULL,0.474609375,0.184400826446281,0,Image lacks central blob
FITS/RandSample-2000/index-724/WISE+(AllWISE)--w2,724,127.431777,-48.026291,WISE,w2,1,"(22, 22)",8,0.0,0.0,0.353515625,0.11621900826446281,,NULL
FITS/RandSample-2000/index-724/DSS--DSS2+Blue,724,127.431777,-48.026291,DSS,DSS2+Blue,1,"(17, 18)",11,1.0,0.6452905811623246,0.595703125,0.5265306122448979,,NULL
FITS/RandSample-2000/index-724/2MASS--K,724,127.431777,-48.026291,2MASS,K,1,"(30, 30)",4,1.4142135623730951,0.0,0.310546875,0.011287288363343187,,NULL
FITS/RandSample-2000/index-724/WISE+(AllWISE)--w4,724,127.431777,-48.026291,WISE,w4,0,NULL,NULL,NULL,NULL,0.591796875,0.7339876033057852,0,Image lacks central blob
FITS/RandSample-2000/index-724/DSS--DSS2+Red,724,127.431777,-48.026291,DSS,DSS2+Red,1,"(28, 30)",9,2.0,0.011730205278592375,0.423828125,0.12062146892655368,,NULL
FITS/RandSample-2000/index-724/DSS--DSS2+IR,724,127.431777,-48.026291,DSS,DSS2+IR,1,"(29, 29)",7,1.4142135623730951,0.0,0.384765625,0.09180790960451977,,NULL
FITS/RandSample-2000/index-724/WISE+(AllWISE)--w1,724,127.431777,-48.026291,WISE,w1,1,"(22, 22)",7,0.0,0.0,0.349609375,0.10588842975206611,,NULL
FITS/RandSample-2000/index-724/2MASS--J,724,127.431777,-48.026291,2MASS,J,1,"(29, 30)",4,2.23606797749979,0.0,0.314453125,0.015318462778822897,,NULL
FITS/RandSample-2000/index-724/2MASS--H,724,127.431777,-48.026291,2MASS,H,1,"(29, 30)",4,2.23606797749979,0.0,0.318359375,0.01209352324643913,,NULL
FITS/RandSample-2000/index-725/WISE+(AllWISE)--w3,725,229.853397,-62.516991,WISE,w3,0,NULL,NULL,NULL,NULL,0.595703125,0.1994949494949495,0,Image lacks central blob
FITS/RandSample-2000/index-725/WISE+(AllWISE)--w2,725,229.853397,-62.516991,WISE,w2,1,"(17, 25)",9,5.830951894845301,0.0,0.384765625,0.16666666666666666,,NULL
FITS/RandSample-2000/index-725/DSS--DSS2+Blue,725,229.853397,-62.516991,DSS,DSS2+Blue,1,"(17, 18)",4,1.0,0.0,0.423828125,0.045714285714285714,,NULL
FITS/RandSample-2000/index-725/2MASS--K,725,229.853397,-62.516991,2MASS,K,1,"(30, 29)",4,2.23606797749979,0.0,0.314453125,0.01961838215533459,,NULL
FITS/RandSample-2000/index-725/WISE+(AllWISE)--w4,725,229.853397,-62.516991,WISE,w4,0,NULL,NULL,NULL,NULL,0.720703125,0.8101010101010101,0,Image lacks central blob
FITS/RandSample-2000/index-725/DSS--DSS2+Red,725,229.853397,-62.516991,DSS,DSS2+Red,1,"(29, 30)",4,1.0,0.0,0.361328125,0.02344632768361582,,NULL
FITS/RandSample-2000/index-725/DSS--DSS2+IR,725,229.853397,-62.516991,DSS,DSS2+IR,1,"(29, 30)",4,1.0,0.0,0.322265625,0.0384180790960452,,NULL
FITS/RandSample-2000/index-725/WISE+(AllWISE)--w1,725,229.853397,-62.516991,WISE,w1,1,"(17, 25)",9,5.830951894845301,0.0,0.357421875,0.15,,NULL
FITS/RandSample-2000/index-725/2MASS--J,725,229.853397,-62.516991,2MASS,J,1,"(30, 29)",4,2.23606797749979,0.0,0.326171875,0.018812147272238646,,NULL
FITS/RandSample-2000/index-725/2MASS--H,725,229.853397,-62.516991,2MASS,H,1,"(30, 29)",4,2.23606797749979,0.0,0.337890625,0.018005912389142703,,NULL
FITS/RandSample-2000/index-726/WISE+(AllWISE)--w3,726,303.621487,25.515451,WISE,w3,0,NULL,NULL,NULL,NULL,0.439453125,0.09679012345679013,0,Image lacks central blob
FITS/RandSample-2000/index-726/WISE+(AllWISE)--w2,726,303.621487,25.515451,WISE,w2,0,NULL,NULL,NULL,NULL,0.275390625,0.12345679012345678,0,Image lacks central blob
FITS/RandSample-2000/index-726/DSS--DSS1+Blue,726,303.621487,25.515451,DSS,DSS1+Blue,1,"(30, 30)",7,0.0,0.0,0.439453125,0.05310734463276836,,NULL
FITS/RandSample-2000/index-726/DSS--DSS1+Red,726,303.621487,25.515451,DSS,DSS1+Red,1,"(17, 17)",4,1.4142135623730951,0.0,0.388671875,0.0563265306122449,,NULL
FITS/RandSample-2000/index-726/DSS--DSS2+Blue,726,303.621487,25.515451,DSS,DSS2+Blue,1,"(29, 29)",5,1.4142135623730951,0.0,0.404296875,0.03332375754093651,,NULL
FITS/RandSample-2000/index-726/2MASS--K,726,303.621487,25.515451,2MASS,K,1,"(29, 29)",4,2.8284271247461903,0.0,0.337890625,0.018543402311206665,,NULL
FITS/RandSample-2000/index-726/WISE+(AllWISE)--w4,726,303.621487,25.515451,WISE,w4,0,NULL,NULL,NULL,NULL,0.587890625,0.6755555555555556,0,Image lacks central blob
FITS/RandSample-2000/index-726/DSS--DSS2+Red,726,303.621487,25.515451,DSS,DSS2+Red,1,"(29, 30)",4,1.0,0.0,0.392578125,0.022033898305084745,,NULL
FITS/RandSample-2000/index-726/DSS--DSS2+IR,726,303.621487,25.515451,DSS,DSS2+IR,1,"(28, 30)",4,2.0,0.0,0.427734375,0.026271186440677965,,NULL
FITS/RandSample-2000/index-726/WISE+(AllWISE)--w1,726,303.621487,25.515451,WISE,w1,1,"(22, 22)",5,1.4142135623730951,0.0,0.314453125,0.1402469135802469,,NULL
FITS/RandSample-2000/index-726/2MASS--J,726,303.621487,25.515451,2MASS,J,1,"(29, 30)",4,2.23606797749979,0.0,0.314453125,0.014512227895726955,,NULL
FITS/RandSample-2000/index-726/2MASS--H,726,303.621487,25.515451,2MASS,H,1,"(29, 30)",4,2.23606797749979,0.0,0.322265625,0.01746842246707874,,NULL
FITS/RandSample-2000/index-727/WISE+(AllWISE)--w3,727,309.523615,30.327843,WISE,w3,0,NULL,NULL,NULL,NULL,0.548828125,0.5792592592592593,0,Image lacks central blob
FITS/RandSample-2000/index-727/WISE+(AllWISE)--w2,727,309.523615,30.327843,WISE,w2,0,NULL,NULL,NULL,NULL,0.353515625,0.12296296296296297,0,Image lacks central blob
FITS/RandSample-2000/index-727/DSS--DSS1+Blue,727,309.523615,30.327843,DSS,DSS1+Blue,1,"(28, 31)",5,2.23606797749979,0.0,0.423828125,0.059322033898305086,,NULL
FITS/RandSample-2000/index-727/DSS--DSS1+Red,727,309.523615,30.327843,DSS,DSS1+Red,1,"(17, 18)",4,1.0,0.0,0.384765625,0.07591836734693877,,NULL
FITS/RandSample-2000/index-727/DSS--DSS2+Blue,727,309.523615,30.327843,DSS,DSS2+Blue,1,"(29, 29)",4,1.4142135623730951,0.0,0.357421875,0.03590922148807814,,NULL
FITS/RandSample-2000/index-727/2MASS--K,727,309.523615,30.327843,2MASS,K,1,"(30, 29)",4,2.23606797749979,0.0,0.427734375,0.013437248051599033,,NULL
FITS/RandSample-2000/index-727/WISE+(AllWISE)--w4,727,309.523615,30.327843,WISE,w4,0,NULL,NULL,NULL,NULL,0.794921875,0.8261728395061728,0,Image lacks central blob
FITS/RandSample-2000/index-727/DSS--DSS2+Red,727,309.523615,30.327843,DSS,DSS2+Red,1,"(29, 30)",4,1.0,0.0,0.291015625,0.046610169491525424,,NULL
FITS/RandSample-2000/index-727/DSS--DSS2+IR,727,309.523615,30.327843,DSS,DSS2+IR,1,"(30, 30)",4,0.0,0.0,0.357421875,0.02344632768361582,,NULL
FITS/RandSample-2000/index-727/WISE+(AllWISE)--w1,727,309.523615,30.327843,WISE,w1,1,"(22, 22)",5,1.4142135623730951,0.0,0.341796875,0.10123456790123457,,NULL
FITS/RandSample-2000/index-727/2MASS--J,727,309.523615,30.327843,2MASS,J,1,"(30, 29)",4,2.23606797749979,0.0,0.369140625,0.011556033324375168,,NULL
FITS/RandSample-2000/index-727/2MASS--H,727,309.523615,30.327843,2MASS,H,1,"(30, 29)",4,2.23606797749979,0.0,0.388671875,0.011824778285407149,,NULL
FITS/RandSample-2000/index-728/WISE+(AllWISE)--w3,728,112.45203,19.578235,WISE,w3,0,NULL,NULL,NULL,NULL,0.630859375,0.1384297520661157,0,Image lacks central blob
FITS/RandSample-2000/index-728/WISE+(AllWISE)--w2,728,112.45203,19.578235,WISE,w2,1,"(22, 22)",8,0.0,0.0,0.361328125,0.11363636363636363,,NULL
FITS/RandSample-2000/index-728/DSS--DSS1+Blue,728,112.45203,19.578235,DSS,DSS1+Blue,1,"(29, 30)",7,1.0,0.0,0.447265625,0.05706214689265537,,NULL
FITS/RandSample-2000/index-728/DSS--DSS1+Red,728,112.45203,19.578235,DSS,DSS1+Red,1,"(17, 17)",4,1.4142135623730951,0.0,0.427734375,0.062040816326530614,,NULL
FITS/RandSample-2000/index-728/DSS--DSS2+Blue,728,112.45203,19.578235,DSS,DSS2+Blue,1,"(29, 30)",7,1.0,0.0,0.396484375,0.047175141242937854,,NULL
FITS/RandSample-2000/index-728/2MASS--K,728,112.45203,19.578235,2MASS,K,1,"(29, 29)",4,2.8284271247461903,0.0,0.333984375,0.009674818597151304,,NULL
FITS/RandSample-2000/index-728/WISE+(AllWISE)--w4,728,112.45203,19.578235,WISE,w4,0,NULL,NULL,NULL,NULL,0.732421875,0.9400826446280992,0,Image lacks central blob
FITS/RandSample-2000/index-728/DSS--DSS2+Red,728,112.45203,19.578235,DSS,DSS2+Red,1,"(29, 30)",5,1.0,0.0,0.384765625,0.03531073446327684,,NULL
FITS/RandSample-2000/index-728/DSS--DSS2+IR,728,112.45203,19.578235,DSS,DSS2+IR,1,"(29, 30)",4,1.0,0.0,0.396484375,0.02062146892655367,,NULL
FITS/RandSample-2000/index-728/WISE+(AllWISE)--w1,728,112.45203,19.578235,WISE,w1,1,"(22, 22)",7,0.0,0.0,0.337890625,0.10020661157024793,,NULL
FITS/RandSample-2000/index-728/2MASS--J,728,112.45203,19.578235,2MASS,J,1,"(29, 29)",4,2.8284271247461903,0.0,0.330078125,0.011556033324375168,,NULL
FITS/RandSample-2000/index-728/2MASS--H,728,112.45203,19.578235,2MASS,H,1,"(29, 29)",4,2.8284271247461903,0.0,0.345703125,0.010481053480247245,,NULL
FITS/RandSample-2000/index-729/WISE+(AllWISE)--w3,729,86.90205,-35.899527,WISE,w3,0,NULL,NULL,NULL,NULL,0.498046875,0.16818181818181818,0,Image lacks central blob
FITS/RandSample-2000/index-729/WISE+(AllWISE)--w2,729,86.90205,-35.899527,WISE,w2,1,"(22, 22)",8,1.4142135623730951,0.0,0.349609375,0.11262626262626263,,NULL
FITS/RandSample-2000/index-729/DSS--DSS2+Blue,729,86.90205,-35.899527,DSS,DSS2+Blue,1,"(17, 17)",4,1.4142135623730951,0.0,0.380859375,0.05551020408163265,,NULL
FITS/RandSample-2000/index-729/2MASS--K,729,86.90205,-35.899527,2MASS,K,1,"(29, 30)",4,2.23606797749979,0.0,0.271484375,0.011018543402311207,,NULL
FITS/RandSample-2000/index-729/WISE+(AllWISE)--w4,729,86.90205,-35.899527,WISE,w4,0,NULL,NULL,NULL,NULL,0.728515625,0.7772727272727272,0,Image lacks central blob
FITS/RandSample-2000/index-729/DSS--DSS2+Red,729,86.90205,-35.899527,DSS,DSS2+Red,1,"(29, 28)",5,2.23606797749979,0.0,0.361328125,0.058891123240448144,,NULL
FITS/RandSample-2000/index-729/DSS--DSS2+IR,729,86.90205,-35.899527,DSS,DSS2+IR,1,"(29, 30)",7,1.0,0.0,0.404296875,0.04858757062146893,,NULL
FITS/RandSample-2000/index-729/WISE+(AllWISE)--w1,729,86.90205,-35.899527,WISE,w1,1,"(22, 22)",7,1.4142135623730951,0.0,0.330078125,0.09646464646464646,,NULL
FITS/RandSample-2000/index-729/2MASS--J,729,86.90205,-35.899527,2MASS,J,1,"(29, 30)",4,2.23606797749979,0.0,0.310546875,0.011018543402311207,,NULL
FITS/RandSample-2000/index-729/2MASS--H,729,86.90205,-35.899527,2MASS,H,1,"(29, 30)",4,2.23606797749979,0.0,0.318359375,0.010481053480247245,,NULL
FITS/RandSample-2000/index-730/WISE+(AllWISE)--w3,730,237.986802,-56.531866,WISE,w3,0,NULL,NULL,NULL,NULL,0.568359375,0.7229629629629629,0,Image lacks central blob
FITS/RandSample-2000/index-730/WISE+(AllWISE)--w2,730,237.986802,-56.531866,WISE,w2,0,NULL,NULL,NULL,NULL,0.431640625,0.3772839506172839,0,Image lacks central blob
FITS/RandSample-2000/index-730/2MASS--K,730,237.986802,-56.531866,2MASS,K,2,"(30, 29)",4,2.23606797749979,0.0,0.291015625,0.06879871002418704,,NULL
FITS/RandSample-2000/index-730/WISE+(AllWISE)--w4,730,237.986802,-56.531866,WISE,w4,0,NULL,NULL,NULL,NULL,0.833984375,0.6449382716049382,0,Image lacks central blob
FITS/RandSample-2000/index-730/DSS--DSS2+Red,730,237.986802,-56.531866,DSS,DSS2+Red,2,"(29, 28)",5,2.23606797749979,0.0,0.376953125,0.1943502824858757,,NULL
FITS/RandSample-2000/index-730/DSS--DSS2+IR,730,237.986802,-56.531866,DSS,DSS2+IR,3,"(30, 30)",4,0.0,0.0,0.365234375,0.15847457627118644,,NULL
FITS/RandSample-2000/index-730/WISE+(AllWISE)--w1,730,237.986802,-56.531866,WISE,w1,0,NULL,NULL,NULL,NULL,0.427734375,0.3288888888888889,0,Image lacks central blob
FITS/RandSample-2000/index-730/2MASS--J,730,237.986802,-56.531866,2MASS,J,2,"(30, 29)",4,2.23606797749979,0.0,0.294921875,0.10803547433485622,,NULL
FITS/RandSample-2000/index-730/2MASS--H,730,237.986802,-56.531866,2MASS,H,2,"(30, 29)",4,2.23606797749979,0.0,0.267578125,0.07686105885514646,,NULL
FITS/RandSample-2000/index-731/WISE+(AllWISE)--w3,731,9.057141,-48.021095,WISE,w3,0,NULL,NULL,NULL,NULL,0.513671875,0.2785185185185185,0,Image lacks central blob
FITS/RandSample-2000/index-731/WISE+(AllWISE)--w2,731,9.057141,-48.021095,WISE,w2,1,"(22, 21)",8,2.23606797749979,0.0,0.373046875,0.10765432098765432,,NULL
FITS/RandSample-2000/index-731/DSS--DSS2+Blue,731,9.057141,-48.021095,DSS,DSS2+Blue,1,"(16, 17)",4,2.23606797749979,0.0,0.431640625,0.04816326530612245,,NULL
FITS/RandSample-2000/index-731/2MASS--K,731,9.057141,-48.021095,2MASS,K,1,"(29, 29)",4,2.8284271247461903,0.0,0.341796875,0.011287288363343187,,NULL
FITS/RandSample-2000/index-731/WISE+(AllWISE)--w4,731,9.057141,-48.021095,WISE,w4,0,NULL,NULL,NULL,NULL,0.669921875,0.8745679012345678,0,Image lacks central blob
FITS/RandSample-2000/index-731/DSS--DSS2+Red,731,9.057141,-48.021095,DSS,DSS2+Red,1,"(29, 30)",5,1.0,0.0,0.400390625,0.04463276836158192,,NULL
FITS/RandSample-2000/index-731/DSS--DSS2+IR,731,9.057141,-48.021095,DSS,DSS2+IR,1,"(29, 30)",4,1.0,0.0,0.373046875,0.022598870056497175,,NULL
FITS/RandSample-2000/index-731/WISE+(AllWISE)--w1,731,9.057141,-48.021095,WISE,w1,1,"(22, 21)",7,2.23606797749979,0.0,0.341796875,0.09333333333333334,,NULL
FITS/RandSample-2000/index-731/2MASS--J,731,9.057141,-48.021095,2MASS,J,1,"(29, 29)",4,2.8284271247461903,0.0,0.341796875,0.011556033324375168,,NULL
FITS/RandSample-2000/index-731/2MASS--H,731,9.057141,-48.021095,2MASS,H,1,"(29, 29)",4,2.8284271247461903,0.0,0.333984375,0.010749798441279226,,NULL
FITS/RandSample-2000/index-732/WISE+(AllWISE)--w3,732,7.881466,66.470706,WISE,w3,0,NULL,NULL,NULL,NULL,0.623046875,0.14191919191919192,0,Image lacks central blob
FITS/RandSample-2000/index-732/WISE+(AllWISE)--w2,732,7.881466,66.470706,WISE,w2,1,"(21, 22)",7,2.23606797749979,0.03717472118959108,0.330078125,0.19090909090909092,,NULL
FITS/RandSample-2000/index-732/DSS--DSS1+Blue,732,7.881466,66.470706,DSS,DSS1+Blue,1,"(30, 30)",5,0.0,0.0,0.419921875,0.047175141242937854,,NULL
FITS/RandSample-2000/index-732/DSS--DSS1+Red,732,7.881466,66.470706,DSS,DSS1+Red,1,"(17, 17)",4,1.4142135623730951,0.0,0.419921875,0.05061224489795919,,NULL
FITS/RandSample-2000/index-732/DSS--DSS2+Blue,732,7.881466,66.470706,DSS,DSS2+Blue,1,"(29, 29)",5,1.4142135623730951,0.0,0.384765625,0.04971751412429379,,NULL
FITS/RandSample-2000/index-732/2MASS--K,732,7.881466,66.470706,2MASS,K,1,"(29, 29)",4,2.8284271247461903,0.0,0.333984375,0.013974737973662993,,NULL
FITS/RandSample-2000/index-732/WISE+(AllWISE)--w4,732,7.881466,66.470706,WISE,w4,0,NULL,NULL,NULL,NULL,0.830078125,0.805050505050505,0,Image lacks central blob
FITS/RandSample-2000/index-732/DSS--DSS2+Red,732,7.881466,66.470706,DSS,DSS2+Red,1,"(29, 30)",5,1.0,0.0,0.376953125,0.0327683615819209,,NULL
FITS/RandSample-2000/index-732/DSS--DSS2+IR,732,7.881466,66.470706,DSS,DSS2+IR,1,"(29, 29)",4,1.4142135623730951,0.0,0.361328125,0.027401129943502824,,NULL
FITS/RandSample-2000/index-732/WISE+(AllWISE)--w1,732,7.881466,66.470706,WISE,w1,1,"(21, 22)",7,2.23606797749979,0.009174311926605505,0.310546875,0.15252525252525254,,NULL
FITS/RandSample-2000/index-732/2MASS--J,732,7.881466,66.470706,2MASS,J,1,"(29, 29)",4,2.8284271247461903,0.0,0.306640625,0.013705993012631014,,NULL
FITS/RandSample-2000/index-732/2MASS--H,732,7.881466,66.470706,2MASS,H,1,"(30, 29)",4,2.23606797749979,0.0,0.306640625,0.013168503090567052,,NULL
FITS/RandSample-2000/index-733/WISE+(AllWISE)--w3,733,108.309829,59.761396,WISE,w3,0,NULL,NULL,NULL,NULL,0.482421875,0.17629629629629628,0,Image lacks central blob
FITS/RandSample-2000/index-733/WISE+(AllWISE)--w2,733,108.309829,59.761396,WISE,w2,1,"(22, 22)",8,1.4142135623730951,0.0,0.349609375,0.11061728395061729,,NULL
FITS/RandSample-2000/index-733/DSS--DSS1+Blue,733,108.309829,59.761396,DSS,DSS1+Blue,1,"(30, 31)",5,1.0,0.0,0.427734375,0.04519774011299435,,NULL
FITS/RandSample-2000/index-733/DSS--DSS1+Red,733,108.309829,59.761396,DSS,DSS1+Red,1,"(17, 18)",4,1.0,0.0,0.427734375,0.053061224489795916,,NULL
FITS/RandSample-2000/index-733/DSS--DSS2+Blue,733,108.309829,59.761396,DSS,DSS2+Blue,1,"(29, 30)",5,1.0,0.0,0.373046875,0.03305084745762712,,NULL
FITS/RandSample-2000/index-733/2MASS--K,733,108.309829,59.761396,2MASS,K,1,"(29, 29)",4,2.8284271247461903,0.0,0.322265625,0.01209352324643913,,NULL
FITS/RandSample-2000/index-733/WISE+(AllWISE)--w4,733,108.309829,59.761396,WISE,w4,0,NULL,NULL,NULL,NULL,0.646484375,0.8883950617283951,0,Image lacks central blob
FITS/RandSample-2000/index-733/DSS--DSS2+Red,733,108.309829,59.761396,DSS,DSS2+Red,1,"(29, 29)",5,1.4142135623730951,0.0,0.384765625,0.04067796610169491,,NULL
FITS/RandSample-2000/index-733/DSS--DSS2+IR,733,108.309829,59.761396,DSS,DSS2+IR,1,"(29, 30)",5,1.0,0.0,0.396484375,0.024293785310734464,,NULL
FITS/RandSample-2000/index-733/WISE+(AllWISE)--w1,733,108.309829,59.761396,WISE,w1,1,"(22, 22)",7,1.4142135623730951,0.0,0.333984375,0.09283950617283951,,NULL
FITS/RandSample-2000/index-733/2MASS--J,733,108.309829,59.761396,2MASS,J,1,"(30, 29)",4,2.23606797749979,0.0,0.330078125,0.011824778285407149,,NULL
FITS/RandSample-2000/index-733/2MASS--H,733,108.309829,59.761396,2MASS,H,1,"(30, 29)",4,2.23606797749979,0.0,0.302734375,0.011824778285407149,,NULL
FITS/RandSample-2000/index-734/WISE+(AllWISE)--w3,734,133.891845,12.988447,WISE,w3,0,NULL,NULL,NULL,NULL,0.443359375,0.18853305785123967,0,Image lacks central blob
